Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type
"The airport and Duval Street can be reached quickly via shuttle, however downtown is quite distant.",Some of the personnel were impolite and uncooperative.,a,b,0,0.9873465895652771,0.008600766770541668,0.00405264925211668,NEUTRAL,0.8980363607406616,0.07374866306781769,0.02821505069732666,NEUTRAL,ref
"The airport and Duval Street can be reached quickly via shuttle, however downtown is quite distant.","When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.9683319330215454,0.023038454353809357,0.00862968061119318,NEUTRAL,0.8867149353027344,0.0937928706407547,0.019492199644446373,NEUTRAL,ref
"The airport and Duval Street can be reached quickly via shuttle, however downtown is quite distant.","If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9832426309585571,0.014460159465670586,0.002297269878908992,NEUTRAL,0.9004702568054199,0.08858717978000641,0.010942581109702587,NEUTRAL,ref
"The airport and Duval Street can be reached quickly via shuttle, however downtown is quite distant.",It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.7773391008377075,0.2073483020067215,0.0153126185759902,NEUTRAL,0.9103325605392456,0.06482380628585815,0.024843662977218628,NEUTRAL,ref
Modern accommodations with ample square footage and ample storage.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.9967632293701172,0.002234114333987236,0.0010025858646258712,NEUTRAL,0.40790483355522156,0.5139303207397461,0.07816487550735474,CONTRADICTION,ref
Modern accommodations with ample square footage and ample storage.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.4536370038986206,0.5428810119628906,0.0034820009022951126,CONTRADICTION,0.003888079198077321,0.9952632188796997,0.0008487114682793617,CONTRADICTION,ref
Modern accommodations with ample square footage and ample storage.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9839648008346558,0.011514442041516304,0.004520750604569912,NEUTRAL,0.6797873973846436,0.08054657280445099,0.23966604471206665,NEUTRAL,ref
Modern accommodations with ample square footage and ample storage.,Some of the personnel were impolite and uncooperative.,a,b,0,0.9581370949745178,0.03867562115192413,0.003187280148267746,NEUTRAL,0.5969243049621582,0.11681889742612839,0.2862568199634552,NEUTRAL,ref
Modern accommodations with ample square footage and ample storage.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.9953593611717224,0.0013052650028839707,0.00333537464030087,NEUTRAL,0.7745097279548645,0.06485660374164581,0.16063366830348969,NEUTRAL,ref
Modern accommodations with ample square footage and ample storage.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9949285984039307,0.0014146051835268736,0.003656812710687518,NEUTRAL,0.8832905888557434,0.014518416486680508,0.10219105333089828,NEUTRAL,ref
Modern accommodations with ample square footage and ample storage.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.9886091947555542,0.006164827849715948,0.005226042587310076,NEUTRAL,0.8561450242996216,0.017996011301875114,0.12585896253585815,NEUTRAL,ref
The beds are incredibly cozy.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.9872068762779236,0.010469810105860233,0.0023232947569340467,NEUTRAL,0.9628155827522278,0.03333092853426933,0.0038535497151315212,NEUTRAL,ref
The beds are incredibly cozy.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.42349666357040405,0.5720076560974121,0.004495682194828987,CONTRADICTION,0.646194577217102,0.3517459034919739,0.0020594496745616198,NEUTRAL,ref
The beds are incredibly cozy.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.982453465461731,0.014277213253080845,0.0032693760003894567,NEUTRAL,0.9022164344787598,0.08406007289886475,0.013723479583859444,NEUTRAL,ref
The beds are incredibly cozy.,Some of the personnel were impolite and uncooperative.,a,b,0,0.9117506146430969,0.08241045475006104,0.005838865879923105,NEUTRAL,0.6399644613265991,0.2624650001525879,0.09757055342197418,NEUTRAL,ref
The beds are incredibly cozy.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.8853233456611633,0.009150202386081219,0.1055263802409172,NEUTRAL,0.9937186241149902,0.0034131400752812624,0.002868270268663764,NEUTRAL,ref
The beds are incredibly cozy.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9844604134559631,0.002411134773865342,0.013128465972840786,NEUTRAL,0.997080385684967,0.0007631545886397362,0.0021563570480793715,NEUTRAL,ref
The beds are incredibly cozy.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.767957866191864,0.16811983287334442,0.06392231583595276,NEUTRAL,0.9049447774887085,0.063551165163517,0.0315040722489357,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.9932044744491577,0.005109173245728016,0.001686370698735118,NEUTRAL,0.9368952512741089,0.049625150859355927,0.013479599729180336,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.5433427095413208,0.4523390233516693,0.004318295978009701,NEUTRAL,0.7537311911582947,0.23991236090660095,0.006356429308652878,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9812142848968506,0.01472572609782219,0.004060034640133381,NEUTRAL,0.9671712517738342,0.022546229884028435,0.010282531380653381,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,Some of the personnel were impolite and uncooperative.,a,b,0,0.8981239795684814,0.09780843555927277,0.0040676407516002655,NEUTRAL,0.8200482130050659,0.08673373609781265,0.09321801364421844,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.8707230091094971,0.018442470580339432,0.1108345314860344,NEUTRAL,0.9485389590263367,0.025177957490086555,0.02628302574157715,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9845402836799622,0.003224313957616687,0.012235413305461407,NEUTRAL,0.9573183059692383,0.013975922018289566,0.028705717995762825,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.5391652584075928,0.4284432828426361,0.032391466200351715,NEUTRAL,0.971264660358429,0.010955092497169971,0.017780223861336708,NEUTRAL,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.9420097470283508,0.046992477029561996,0.010997727513313293,NEUTRAL,0.4251101016998291,0.5649095177650452,0.009980425238609314,CONTRADICTION,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.750754714012146,0.23398944735527039,0.01525582280009985,NEUTRAL,0.3427084684371948,0.6542998552322388,0.002991614630445838,CONTRADICTION,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9834463000297546,0.010764528065919876,0.005789244081825018,NEUTRAL,0.46987318992614746,0.5221805572509766,0.007946213707327843,CONTRADICTION,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,Some of the personnel were impolite and uncooperative.,a,b,0,0.19447359442710876,0.8035008311271667,0.002025563269853592,CONTRADICTION,0.0013534080935642123,0.9984112977981567,0.0002352473820792511,CONTRADICTION,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.8277873992919922,0.007581808604300022,0.16463078558444977,NEUTRAL,0.9282673597335815,0.05480484291911125,0.01692776568233967,NEUTRAL,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9779847860336304,0.007861409336328506,0.014153788797557354,NEUTRAL,0.9722344279289246,0.01851893775165081,0.00924654584378004,NEUTRAL,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.8795275092124939,0.046195343136787415,0.07427710294723511,NEUTRAL,0.865808367729187,0.06961234658956528,0.06457933038473129,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.","

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.9182315468788147,0.060257840901613235,0.0215106550604105,NEUTRAL,0.7439785599708557,0.22964036464691162,0.026381153613328934,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.","This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.8214097023010254,0.16695460677146912,0.011635670438408852,NEUTRAL,0.9682583808898926,0.029096443206071854,0.002645170548930764,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.","Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9773076772689819,0.015792278572916985,0.006900089327245951,NEUTRAL,0.9840600490570068,0.01277232076972723,0.0031676720827817917,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.",Some of the personnel were impolite and uncooperative.,a,b,0,0.9892220497131348,0.0054455772042274475,0.005332250148057938,NEUTRAL,0.9266186356544495,0.05477135628461838,0.01860995404422283,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.","When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.9647735953330994,0.010172276757657528,0.02505412884056568,NEUTRAL,0.997577965259552,0.0014935439685359597,0.0009285443811677396,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.","If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.937423586845398,0.02206912450492382,0.040507279336452484,NEUTRAL,0.9599775075912476,0.029326442629098892,0.010696114040911198,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.",It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.7532656192779541,0.20528651773929596,0.04144790768623352,NEUTRAL,0.9716737270355225,0.019982829689979553,0.008343447931110859,NEUTRAL,ref
The hotel provides bicycles for rent.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.8965631723403931,0.08993349224328995,0.013503394089639187,NEUTRAL,0.9142596125602722,0.05821605399250984,0.027524352073669434,NEUTRAL,ref
The hotel provides bicycles for rent.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.6886928677558899,0.3055669963359833,0.005740165710449219,NEUTRAL,0.9558743238449097,0.04073745012283325,0.003388105658814311,NEUTRAL,ref
The hotel provides bicycles for rent.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9851787686347961,0.009772229939699173,0.005049008876085281,NEUTRAL,0.9019756317138672,0.007241525687277317,0.09078282862901688,NEUTRAL,ref
The hotel provides bicycles for rent.,Some of the personnel were impolite and uncooperative.,a,b,0,0.9711782932281494,0.019873470067977905,0.008948192931711674,NEUTRAL,0.7941473126411438,0.04850984364748001,0.15734291076660156,NEUTRAL,ref
The hotel provides bicycles for rent.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.8239074349403381,0.006214385852217674,0.16987816989421844,NEUTRAL,0.8831556439399719,0.01641172729432583,0.10043258219957352,NEUTRAL,ref
The hotel provides bicycles for rent.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9827665090560913,0.0041823675855994225,0.0130512285977602,NEUTRAL,0.9408572316169739,0.008831857703626156,0.05031087249517441,NEUTRAL,ref
The hotel provides bicycles for rent.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.8649200797080994,0.06648045033216476,0.06859948486089706,NEUTRAL,0.773106038570404,0.022160476073622704,0.2047334611415863,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.8836737275123596,0.09992631524801254,0.01640002615749836,NEUTRAL,0.7537279725074768,0.05874275788664818,0.1875292956829071,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.8560053706169128,0.12487900257110596,0.0191156305372715,NEUTRAL,0.9975709319114685,0.0008433271432295442,0.0015857309335842729,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9931156039237976,0.004394993185997009,0.00248951674439013,NEUTRAL,0.9975910186767578,0.0007205108995549381,0.001688443124294281,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,Some of the personnel were impolite and uncooperative.,a,b,0,0.967523992061615,0.01126009039580822,0.02121596783399582,NEUTRAL,0.898952841758728,0.009364954195916653,0.09168223291635513,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.9072181582450867,0.015466421842575073,0.07731539756059647,NEUTRAL,0.9463313817977905,0.007890488021075726,0.045778147876262665,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.9850772023200989,0.013833597302436829,0.001089163008145988,NEUTRAL,0.9232351779937744,0.02166539430618286,0.055099427700042725,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.8556345701217651,0.13669855892658234,0.007666921708732843,NEUTRAL,0.9655846357345581,0.007349592167884111,0.02706579677760601,NEUTRAL,ref
The elevators do not seem secure.,"

This hotel was too expensive for the level of cleanliness it provided.",a,b,0,0.9152234792709351,0.04468551650643349,0.040091052651405334,NEUTRAL,0.649745762348175,0.222385972738266,0.12786829471588135,NEUTRAL,ref
The elevators do not seem secure.,"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.",a,b,0,0.8940593004226685,0.07301321625709534,0.032927557826042175,NEUTRAL,0.9713189005851746,0.010565726086497307,0.01811537891626358,NEUTRAL,ref
The elevators do not seem secure.,"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.",a,b,0,0.9813324213027954,0.011396081186830997,0.007271492853760719,NEUTRAL,0.8891386389732361,0.04308415204286575,0.06777717918157578,NEUTRAL,ref
The elevators do not seem secure.,Some of the personnel were impolite and uncooperative.,a,b,0,0.9794800281524658,0.012746471911668777,0.007773485500365496,NEUTRAL,0.807745635509491,0.06510907411575317,0.12714534997940063,NEUTRAL,ref
The elevators do not seem secure.,"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.",a,b,0,0.7972418069839478,0.1350925862789154,0.06766558438539505,NEUTRAL,0.7779480218887329,0.10363917797803879,0.11841285973787308,NEUTRAL,ref
The elevators do not seem secure.,"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.",a,b,0,0.8942834734916687,0.03658696636557579,0.0691295638680458,NEUTRAL,0.7633697986602783,0.09393887221813202,0.14269132912158966,NEUTRAL,ref
The elevators do not seem secure.,It is definitely worth taking a look at the pool and the hot tub.,a,b,0,0.6070236563682556,0.3750768005847931,0.01789953000843525,NEUTRAL,0.8305301070213318,0.03558868542313576,0.13388116657733917,NEUTRAL,ref
"

This hotel, which offers only suites, is impeccable.","

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9977036118507385,0.0008461970719508827,0.0014502338599413633,NEUTRAL,0.9967008233070374,0.002156594069674611,0.00114252301864326,NEUTRAL,ref
"For the holidays, the hotel was tastefully adorned with Christmas lights and attractive palm trees.","

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9976518750190735,0.0012652791338041425,0.0010828801896423101,NEUTRAL,0.996907651424408,0.0018206435488536954,0.0012716669589281082,NEUTRAL,ref
"This hotel is situated in an ideal spot near the beach, providing a tranquil environment.","

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9976592063903809,0.0011848732829093933,0.0011559310369193554,NEUTRAL,0.9961792230606079,0.001825495157390833,0.0019952645525336266,NEUTRAL,ref
"The airport and Duval Street can be reached quickly via shuttle, however downtown is quite distant.","

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9969030022621155,0.002137840259820223,0.0009591598063707352,NEUTRAL,0.9110828042030334,0.018161384388804436,0.07075583934783936,NEUTRAL,ref
Modern accommodations with ample square footage and ample storage.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9975519776344299,0.0012193998554721475,0.0012286812998354435,NEUTRAL,0.8992751836776733,0.027158387005329132,0.07356635481119156,NEUTRAL,ref
The beds are incredibly cozy.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9976730942726135,0.001069250633008778,0.0012577158631756902,NEUTRAL,0.9950705766677856,0.0033595659770071507,0.001569843734614551,NEUTRAL,ref
The restroom is quite spacious with a lovely vanity area.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9978184700012207,0.001045814249664545,0.0011357703479006886,NEUTRAL,0.9599316120147705,0.011758310720324516,0.028310084715485573,NEUTRAL,ref
The personnel were willing to accommodate even a last minute request for a late checkout.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9968481659889221,0.0005160824512131512,0.002635775599628687,NEUTRAL,0.9950907230377197,0.0008323984802700579,0.0040769269689917564,NEUTRAL,ref
"The restaurant serves delicious meals, however it shuts down before we would like.","

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.7531226873397827,0.24456411600112915,0.0023131961934268475,NEUTRAL,0.918384850025177,0.0766567587852478,0.004958307836204767,NEUTRAL,ref
The hotel provides bicycles for rent.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9977532029151917,0.0011066613951697946,0.0011401993688195944,NEUTRAL,0.9685887098312378,0.010934509336948395,0.020476801320910454,NEUTRAL,ref
Parking in the vicinity can be quite expensive on a daily basis.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.9898042678833008,0.0080482829362154,0.002147452440112829,NEUTRAL,0.9183510541915894,0.025768820196390152,0.05588017404079437,NEUTRAL,ref
The elevators do not seem secure.,"

People have recommended the hotel due to its friendly and accommodating staff.",a,comm,0,0.6516573429107666,0.3453466594219208,0.0029960572719573975,NEUTRAL,0.738753616809845,0.17726674675941467,0.08397962152957916,NEUTRAL,ref
"

This hotel was too expensive for the level of cleanliness it provided.","

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.9032033085823059,0.09433355927467346,0.0024631426203995943,NEUTRAL,0.8482511043548584,0.14709462225437164,0.004654258023947477,NEUTRAL,ref
"This hotel isn't in a desirable spot since it lies beyond the historic city center, which is where many of the popular sights are.","

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.19998112320899963,0.7987008690834045,0.0013180242385715246,CONTRADICTION,0.32039371132850647,0.6751688122749329,0.004437416326254606,CONTRADICTION,ref
"Although it was pleasant to be away from the busy city center, it would have been preferable to be closer to the main attractions.","

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.9955975413322449,0.0036695280577987432,0.0007329542422667146,NEUTRAL,0.9757409691810608,0.021950554102659225,0.0023084180429577827,NEUTRAL,ref
Some of the personnel were impolite and uncooperative.,"

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.0037959450855851173,0.9959119558334351,0.00029220295255072415,CONTRADICTION,0.2049284726381302,0.7927004098892212,0.0023711263202130795,CONTRADICTION,ref
"When staying at this hotel, you can enjoy the experience of eating your breakfast at the outdoor restaurant.","

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.9978165626525879,0.0009933203691616654,0.0011901245452463627,NEUTRAL,0.9823340177536011,0.003965248353779316,0.013700682669878006,NEUTRAL,ref
"If you are a Florida resident, you can inquire about a discounted rate for this wonderful stay.","

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.9974688291549683,0.0007790985982865095,0.0017520759720355272,NEUTRAL,0.9976677298545837,0.0008546379976905882,0.0014776433818042278,NEUTRAL,ref
It is definitely worth taking a look at the pool and the hot tub.,"

People have recommended the hotel due to its friendly and accommodating staff.",b,comm,0,0.997542142868042,0.0009190572309307754,0.0015388022875413299,NEUTRAL,0.9820887446403503,0.010977483354508877,0.006933865137398243,NEUTRAL,ref
