Summary1,Sentence2,Summary1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,Type
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The rooms are really nice with hardwood floors and exposed brick.,comm,a,20,0.9942969679832458,0.0039201658219099045,0.0017828785348683596,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The bathrooms are really big and the shower in particular is really big.,comm,a,20,0.9959548711776733,0.0016889831749722362,0.002356138313189149,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,comm,a,20,0.958426296710968,0.002679451135918498,0.03889425843954086,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,comm,a,20,0.9745882749557495,0.022784553468227386,0.0026272032409906387,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,a,b,20,0.9760228395462036,0.006187852472066879,0.017789220437407494,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,a,b,20,0.988234281539917,0.0026843477971851826,0.009081382304430008,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,a,b,20,0.9776681661605835,0.006005220115184784,0.016326582059264183,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The bed was comfortable but the bathroom was rather small.,a,b,20,0.09459171444177628,0.9027870893478394,0.002621173392981291,CONTRADICTION,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,a,b,20,0.9837523698806763,0.005876143928617239,0.010371512733399868,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,comm,b,20,0.9933405518531799,0.0026578844990581274,0.004001665860414505,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,comm,b,20,0.9973119497299194,0.0013588214060291648,0.0013292711228132248,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,comm,b,20,0.99748694896698,0.0011010977905243635,0.0014119928237050772,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The bed was comfortable but the bathroom was rather small.,comm,b,20,0.9949824810028076,0.0038298307918012142,0.0011876329081133008,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,comm,b,20,0.9915717840194702,0.005435893777757883,0.002992364577949047,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,Le Place D'Armes is an elegant historic building with a fantastic location.,a,comm,20,0.9856480360031128,0.00238691340200603,0.011965143494307995,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service.,a,comm,20,0.9912989735603333,0.002337397076189518,0.006363569758832455,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,Very helpful concierge.,a,comm,20,0.9897873401641846,0.002005649032071233,0.008207056671380997,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The rooms are really nice with hardwood floors and exposed brick.,a,comm,20,0.9777928590774536,0.004376639612019062,0.017830440774559975,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The bathrooms are really big and the shower in particular is really big.,a,comm,20,0.8836342692375183,0.0036742521915584803,0.11269145458936691,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need.,a,comm,20,0.9906668066978455,0.002163776895031333,0.007169357966631651,NEUTRAL,gen
Le Place D'Armes is an elegant historic building with a fantastic location. Nice rooms with exposed brick and lovely touches like chocolates on the pillow and turn-down service. Very helpful concierge. The rooms are really nice with hardwood floors and exposed brick. The bathrooms are really big and the shower in particular is really big. The staff here at this hotel have an incredible authenticity and go out of their way to make sure you have everything you need. The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,The only negative thing is that they charge for the conference room if it only needs it for half a day or an hour.,a,comm,20,0.9872020483016968,0.0016611170722171664,0.01113691832870245,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,This is a nice older hotel that doesn't have the glamour of a typical hotel.,b,comm,20,0.9933405518531799,0.0026578844990581274,0.004001665860414505,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,However it is well-located for business travel and a short walk to St Catherine Street where the shopping and restaurants are.,b,comm,20,0.9973119497299194,0.0013588214060291648,0.0013292711228132248,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The room was slightly smaller than average although it was clean and with a slightly more modern decor than a typical Fairmont.,b,comm,20,0.99748694896698,0.0011010977905243635,0.0014119928237050772,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The bed was comfortable but the bathroom was rather small.,b,comm,20,0.9949824810028076,0.0038298307918012142,0.0011876329081133008,NEUTRAL,gen
The staff at the hotel are very friendly and helpful. The rooms are clean and the service is excellent.,The staff at this hotel seem to enjoy the Miller Harris citron toiletries.,b,comm,20,0.9915717840194702,0.005435893777757883,0.002992364577949047,NEUTRAL,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants.,b,a,21,0.8783386945724487,0.1107293888926506,0.010931987315416336,NEUTRAL,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",The hotel is also within walking distance to both the Rogers Centre and the CN Tower.,b,a,21,0.9425456523895264,0.0286814384162426,0.02877292037010193,NEUTRAL,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",The room was brand new and kept spotlessly clean.,b,a,21,0.035983793437480927,0.9619830846786499,0.002033132826909423,CONTRADICTION,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",The rooms are also very modern and have a complete kitchen.,b,a,21,0.1296275556087494,0.8673685193061829,0.0030039066914469004,CONTRADICTION,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",The staff at this hotel are always polite and very helpful.,b,a,21,0.09451045840978622,0.901305615901947,0.004183927550911903,CONTRADICTION,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning.,b,a,21,0.6204745173454285,0.37230899930000305,0.007216413505375385,NEUTRAL,gen
"The hotel is cheap by downtown T.O. standards but not cheap by Toronto standards. The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre. The CN Tower and the main railway station are within walking distance. The rooms in the hotel are small and lack cupboard space. The shower was lukewarm. The staff at the hotel did nothing to help. Parking was expensive at $15 Dollar per night.",The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,b,a,21,0.9199655055999756,0.07052579522132874,0.009508701972663403,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants.,comm,a,21,0.9844920635223389,0.001996380975469947,0.013511499390006065,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The hotel is also within walking distance to both the Rogers Centre and the CN Tower.,comm,a,21,0.9953271150588989,0.003219250123947859,0.0014536342350766063,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The room was brand new and kept spotlessly clean.,comm,a,21,0.9975663423538208,0.0013976816553622484,0.0010360190644860268,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The rooms are also very modern and have a complete kitchen.,comm,a,21,0.9977732300758362,0.0009584455983713269,0.0012683322420343757,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The staff at this hotel are always polite and very helpful.,comm,a,21,0.9977133274078369,0.0009068064973689616,0.0013798930449411273,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning.,comm,a,21,0.965944766998291,0.010733302682638168,0.023321926593780518,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,comm,a,21,0.9878368973731995,0.010479293763637543,0.0016837830189615488,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The hotel is cheap by downtown T.O.,a,b,21,0.9420958757400513,0.00866117887198925,0.04924296960234642,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,standards but not cheap by Toronto standards.,a,b,21,0.9924821257591248,0.0026757398154586554,0.004842029884457588,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,"The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre.",a,b,21,0.9877740740776062,0.0038109070155769587,0.008415057323873043,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The CN Tower and the main railway station are within walking distance.,a,b,21,0.983717679977417,0.004748412407934666,0.011533884331583977,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The rooms in the hotel are small and lack cupboard space.,a,b,21,0.0931176096200943,0.9025750160217285,0.0043073613196611404,CONTRADICTION,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The shower was lukewarm.,a,b,21,0.9652800559997559,0.017947932705283165,0.016772013157606125,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The staff at the hotel did nothing to help.,a,b,21,0.0023916393984109163,0.997270405292511,0.00033795731724239886,CONTRADICTION,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,Parking was expensive at $15 Dollar per night.,a,b,21,0.9842308163642883,0.00622420571744442,0.009544937871396542,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The hotel is cheap by downtown T.O.,comm,b,21,0.963668167591095,0.011471574194729328,0.02486017718911171,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,standards but not cheap by Toronto standards.,comm,b,21,0.9048724174499512,0.007557081524282694,0.08757049590349197,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,"The hotel is located close to the train station, the rogers center, the air Canada Centre, the hockey hall of fame and the AC and the roger centre.",comm,b,21,0.5472235083580017,0.003625608282163739,0.4491509199142456,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The CN Tower and the main railway station are within walking distance.,comm,b,21,0.4996050000190735,0.017190760001540184,0.48320427536964417,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The rooms in the hotel are small and lack cupboard space.,comm,b,21,0.9232311844825745,0.0738409236073494,0.002927828347310424,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The shower was lukewarm.,comm,b,21,0.8678402304649353,0.07082457095384598,0.061335086822509766,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The staff at the hotel did nothing to help.,comm,b,21,0.4041660726070404,0.5932052135467529,0.0026287308428436518,CONTRADICTION,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,Parking was expensive at $15 Dollar per night.,comm,b,21,0.9554070830345154,0.04193801432847977,0.0026549017056822777,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants.,a,comm,21,0.9881917834281921,0.0036937647964805365,0.008114357478916645,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The hotel is also within walking distance to both the Rogers Centre and the CN Tower.,a,comm,21,0.9861257672309875,0.0036412891931831837,0.010232901200652122,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The room was brand new and kept spotlessly clean.,a,comm,21,0.9766769409179688,0.002624957589432597,0.020698081701993942,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The rooms are also very modern and have a complete kitchen.,a,comm,21,0.9813796877861023,0.003715332131832838,0.014904889278113842,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The staff at this hotel are always polite and very helpful.,a,comm,21,0.9372055530548096,0.005226402077823877,0.057568058371543884,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning.,a,comm,21,0.9786689281463623,0.001991709927096963,0.0193393062800169,NEUTRAL,gen
The Residence Inn Toronto is in an excellent location and makes your stay so much more enjoyable than taking youngsters to restaurants. The hotel is also within walking distance to both the Rogers Centre and the CN Tower. The room was brand new and kept spotlessly clean. The rooms are also very modern and have a complete kitchen. The staff at this hotel are always polite and very helpful. Kemika at the valet was so helpful and warm and made an enjoyable breakfast each morning. The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,The parking charge is a bit of a let-down but it is worth it because you have a fully equipped hotel with complementary breakfast.,a,comm,21,0.99154132604599,0.002651403658092022,0.00580738577991724,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,The hotel is cheap by downtown T.O.,b,comm,21,0.963668167591095,0.011471574194729328,0.02486017718911171,NEUTRAL,gen
The location of the hotel is great and it is within walking distance to the train station and the Rogers Centre.,standards but not cheap by Toronto standards.,b,comm,21,0.9048724174499512,0.007557081524282694,0.08757049590349197,NEUTRAL,gen
