Summary1,Sentence2,Summary1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,Type
"

This all suite hotel is impeccable, especially during the holiday season, when it is decorated with festive Christmas lights and palm trees. Its location is ideal for making the most of the peace and quiet, close to the beach and just a short shuttle ride away from the airport and Duval street -- though downtown is quite a trek. The rooms are modern with ample storage space and the beds are incredibly comfortable. The bathrooms are rather roomy too with a nice vanity area and the staff is accommodating, even to last minute requests for late check-out. The restaurant offers delicious food, though it closes quite early. The hotel even provides bikes for hire! However, nearby parking can be quite expensive for daily use. The elevators can feel a bit unsafe.",Parking close-by can be very pricey per day.,b,a,0,0.047051746398210526,0.0018767842557281256,0.9510714411735535,ENTAILMENT,ref
"

This all suite hotel is impeccable, especially during the holiday season, when it is decorated with festive Christmas lights and palm trees. Its location is ideal for making the most of the peace and quiet, close to the beach and just a short shuttle ride away from the airport and Duval street -- though downtown is quite a trek. The rooms are modern with ample storage space and the beds are incredibly comfortable. The bathrooms are rather roomy too with a nice vanity area and the staff is accommodating, even to last minute requests for late check-out. The restaurant offers delicious food, though it closes quite early. The hotel even provides bikes for hire! However, nearby parking can be quite expensive for daily use. The elevators can feel a bit unsafe.",The elevators feel not safe.,b,a,0,0.06540752202272415,0.015695838257670403,0.9188966155052185,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",This all suite hotel is flawless.,comm,a,0,0.5231284499168396,0.18414761126041412,0.29272395372390747,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights.",comm,a,0,0.15683597326278687,0.0025547051336616278,0.8406093716621399,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",This hotel is so close to the beach and is perfectly located for peace and quiet.,comm,a,0,0.5761160254478455,0.028277777135372162,0.3956061899662018,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","The airport and Duval street is only a short shuttle away, but downtown is quite far away.",comm,a,0,0.6204191446304321,0.35046011209487915,0.029120780527591705,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",Morden rooms with great size and a lot of storage space.,comm,a,0,0.7380329370498657,0.02274121157824993,0.23922589421272278,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The beds are super comfortable.,comm,a,0,0.34374573826789856,0.03942985460162163,0.6168243885040283,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The bathroom is also pretty large with a nice vanity area.,comm,a,0,0.13038751482963562,0.005009118001908064,0.8646033406257629,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The staff were even willing to help with last minute late checkout request.,comm,a,0,0.8370094299316406,0.1537845879793167,0.009205914102494717,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","The restaurant provides great food, but it closes too early for us.",comm,a,0,0.7951430678367615,0.0181436650454998,0.1867133378982544,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The hotel actually has bikes to rent.,comm,a,0,0.011059774085879326,0.007416893262416124,0.981523334980011,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",Parking close-by can be very pricey per day.,comm,a,0,0.10999134927988052,0.0025190741289407015,0.8874895572662354,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The elevators feel not safe.,comm,a,0,0.4837830364704132,0.03076053410768509,0.4854564666748047,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","

This all suite hotel is impeccable, especially during the holiday season, when it is decorated with festive Christmas lights and palm trees.",a,b,0,0.015283516608178616,0.0007759014843031764,0.983940601348877,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","Its location is ideal for making the most of the peace and quiet, close to the beach and just a short shuttle ride away from the airport and Duval street -- though downtown is quite a trek.",a,b,0,0.8742794394493103,0.015489178709685802,0.11023138463497162,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.",The rooms are modern with ample storage space and the beds are incredibly comfortable.,a,b,0,0.7092773914337158,0.011793069541454315,0.27892956137657166,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","The bathrooms are rather roomy too with a nice vanity area and the staff is accommodating, even to last minute requests for late check-out.",a,b,0,0.39448466897010803,0.0054162186570465565,0.6000991463661194,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","The restaurant offers delicious food, though it closes quite early.",a,b,0,0.9159370064735413,0.010548599995672703,0.07351449877023697,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.",The hotel even provides bikes for hire!,a,b,0,0.2977415919303894,0.01056763343513012,0.6916907429695129,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","However, nearby parking can be quite expensive for daily use.",a,b,0,0.11015737801790237,0.0023321770131587982,0.8875104188919067,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.",The elevators can feel a bit unsafe.,a,b,0,0.6129693984985352,0.005767841823399067,0.38126277923583984,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","

This all suite hotel is impeccable, especially during the holiday season, when it is decorated with festive Christmas lights and palm trees.",comm,b,0,0.8320165276527405,0.006615002173930407,0.16136842966079712,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","Its location is ideal for making the most of the peace and quiet, close to the beach and just a short shuttle ride away from the airport and Duval street -- though downtown is quite a trek.",comm,b,0,0.8505558371543884,0.0586540549993515,0.09079006314277649,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The rooms are modern with ample storage space and the beds are incredibly comfortable.,comm,b,0,0.35684099793434143,0.003830147907137871,0.6393288969993591,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","The bathrooms are rather roomy too with a nice vanity area and the staff is accommodating, even to last minute requests for late check-out.",comm,b,0,0.5745994448661804,0.017717475071549416,0.4076831638813019,NEUTRAL,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","The restaurant offers delicious food, though it closes quite early.",comm,b,0,0.2356322705745697,0.03880494087934494,0.7255628108978271,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The hotel even provides bikes for hire!,comm,b,0,0.012015742249786854,0.008080342784523964,0.9799039363861084,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.","However, nearby parking can be quite expensive for daily use.",comm,b,0,0.014650069177150726,0.0011094874935224652,0.9842404127120972,ENTAILMENT,ref
"

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees. Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street. The rooms are up-to-date with enough storage room, as well as super comfy beds. The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests. The restaurant has delicious food, even though it closes quite early. Furthermore, the hotel even provides people with bikes to hire. However, daily parking in the area can be quite expensive. The elevators can make you feel a bit worried.",The elevators can feel a bit unsafe.,comm,b,0,0.21138864755630493,0.003732725279405713,0.784878671169281,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","

This hotel is completely spotless, especially during the Christmas season when it is brightened up with decorations like lights and palm trees.",a,comm,0,0.017887957394123077,0.0012183383805677295,0.9808937311172485,ENTAILMENT,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","Its remote location is perfect for those looking for peace, being close to the beach and only a few minutes away from the airport and Duval street.",a,comm,0,0.9107797145843506,0.020976629108190536,0.06824365258216858,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","The rooms are up-to-date with enough storage room, as well as super comfy beds.",a,comm,0,0.8005967736244202,0.020881546661257744,0.17852167785167694,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","The bathrooms are huge, along with a nice vanity space, and the staff is always receptive to last minute requests.",a,comm,0,0.7934190034866333,0.019779672846198082,0.18680134415626526,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","The restaurant has delicious food, even though it closes quite early.",a,comm,0,0.864042341709137,0.009835803881287575,0.12612177431583405,NEUTRAL,ref
"This all suite hotel is flawless. Around the holidays season, the hotel was well decorated for X-mas with lovely Palm trees and Christmas lights. This hotel is so close to the beach and is perfectly located for peace and quiet. The airport and Duval street is only a short shuttle away, but downtown is quite far away. Morden rooms with great size and a lot of storage space. The beds are super comfortable. The bathroom is also pretty large with a nice vanity area. The staff were even willing to help with last minute late checkout request. The restaurant provides great food, but it closes too early for us. The hotel actually has bikes to rent. Parking close-by can be very pricey per day. The elevators feel not safe.","Furthermore, the hotel even provides people with bikes to hire.",a,comm,0,0.3851112425327301,0.006860844325274229,0.608027994632721,ENTAILMENT,ref
