,entity_pair,split,entity_a_name,entity_b_name,summary_type,summary_no,mention,ent_type,similarity_a,similarity_b
92,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_a,0,the French Quarter,EVENT,0.035705313086509705,-1.0
93,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_a,2,a good night,TIME,-0.36074352264404297,-1.0
94,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_b,1,night,TIME,-1.0,-0.32723483443260193
95,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_b,1,the early morning,TIME,-1.0,0.05588040500879288
96,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,0,Venice,GPE,-0.7849457263946533,-1.0
97,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,0,the day,DATE,-0.43163013458251953,-1.0
98,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,1,Venice,GPE,-0.7849457263946533,-1.0
99,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,1,Venice,GPE,-0.7849457263946533,-1.0
100,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,1,Continental,NORP,-0.11062880605459213,-1.0
101,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,2,Venice,GPE,-0.7849457263946533,-1.0
102,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,2,Venice,GPE,-0.7849457263946533,-1.0
103,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,0,only a few minutes,TIME,-1.0,-0.1764608770608902
104,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,Vaporetto,PRODUCT,-1.0,0.12107943743467331
105,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,St. Mark's,FAC,-1.0,0.18384809792041779
106,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,about an hour's,TIME,-1.0,-0.48003247380256653
107,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,just 15 minutes,TIME,-1.0,-0.48438364267349243
108,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,Brucinellis,PRODUCT,-1.0,-0.12810789048671722
109,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,2,waterbus,ORG,-1.0,-0.16970214247703552
110,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,0,Italian,NORP,-0.7852164506912231,-1.0
111,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,1,Waikiki,GPE,-0.05310449004173279,-1.0
112,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,1,first,ORDINAL,-0.41826802492141724,-1.0
113,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,1,Pearl Harbor,LOC,-0.09095285832881927,-1.0
114,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,2,two,CARDINAL,-0.14050887525081635,-1.0
115,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_b,0,fourth,ORDINAL,-1.0,-0.2422732710838318
116,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_b,0,three nights,DATE,-1.0,-0.29614612460136414
117,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_b,0,every single day,DATE,-1.0,-0.5451890826225281
118,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,0,Dam Square,FAC,0.04746750369668007,-1.0
119,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,0,Anne Franks House,PERSON,0.20993785560131073,-1.0
120,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,1,Amsterdam,GPE,-0.12109843641519547,-1.0
121,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,1,"Leidslein, Dam Square",FAC,-0.1129322424530983,-1.0
122,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,1,Anne Frank's,PERSON,-0.20255409181118011,-1.0
123,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Leidsplein,GPE,-0.078020840883255,-1.0
124,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Herengeraacht,GPE,-0.18052837252616882,-1.0
125,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,the Dam Square,FAC,-0.014569330029189587,-1.0
126,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Anne Frank's,PERSON,-0.20255409181118011,-1.0
127,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Central Amsterdam,GPE,-0.08836132287979126,-1.0
128,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,0,Metro,FAC,-1.0,-0.7814375758171082
129,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,0,Central Station,FAC,-1.0,0.32732269167900085
130,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,0,Apple TV,ORG,-1.0,-0.03948173299431801
131,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,1,Apple TV,ORG,-1.0,-0.03948173299431801
132,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,2,Metro,FAC,-1.0,-0.7814375758171082
133,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,2,Apple TV,ORG,-1.0,-0.03948173299431801
134,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,0,midnight,TIME,-0.18992240726947784,-1.0
135,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,Hotel le Marais,FAC,0.9164204001426697,-1.0
136,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,only 1/2,CARDINAL,-0.21958932280540466,-1.0
137,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,Bourbon Street,FAC,0.1561913788318634,-1.0
138,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,midnight,TIME,-0.18992240726947784,-1.0
139,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,2,evening,TIME,-0.30800575017929077,-1.0
140,11,train,Hotel Le Marais,Ambassador Hotel,refs_b,1,New Orleans,GPE,-1.0,0.06823349744081497
141,11,train,Hotel Le Marais,Ambassador Hotel,refs_b,1,New Orleans,GPE,-1.0,0.06823349744081497
142,11,train,Hotel Le Marais,Ambassador Hotel,refs_comm,0,the French Quarter,EVENT,0.3231835663318634,0.11323287338018417
143,11,train,Hotel Le Marais,Ambassador Hotel,refs_comm,1,the French Quarter,EVENT,0.3231835663318634,0.11323287338018417
144,11,train,Hotel Le Marais,Ambassador Hotel,refs_comm,2,the French Quarter,EVENT,0.3231835663318634,0.11323287338018417
145,12,train,Hotel River,Ambasciatori Hotel,refs_a,0,European,NORP,-0.15368708968162537,-1.0
146,12,train,Hotel River,Ambasciatori Hotel,refs_a,0,the River Arno,LOC,-0.08784348517656326,-1.0
147,12,train,Hotel River,Ambasciatori Hotel,refs_a,1,Arno,PERSON,-0.0022863384801894426,-1.0
148,12,train,Hotel River,Ambasciatori Hotel,refs_a,2,Arno,PERSON,-0.0022863384801894426,-1.0
149,12,train,Hotel River,Ambasciatori Hotel,refs_b,0,Florence,GPE,-1.0,-0.7642224431037903
150,12,train,Hotel River,Ambasciatori Hotel,refs_b,0,Fiosole,PRODUCT,-1.0,0.1680668592453003
151,12,train,Hotel River,Ambasciatori Hotel,refs_b,0,Michelangelo,PERSON,-1.0,0.015395576134324074
152,12,train,Hotel River,Ambasciatori Hotel,refs_b,2,Fiosole,PRODUCT,-1.0,0.1680668592453003
153,12,train,Hotel River,Ambasciatori Hotel,refs_b,2,Michelangelo,PERSON,-1.0,0.015395576134324074
154,12,train,Hotel River,Ambasciatori Hotel,refs_b,2,Florence,PERSON,-1.0,-0.7642224431037903
155,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,Lincoln Park,GPE,0.11061801016330719,-1.0
156,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,Clark Street,FAC,-0.001034442917443812,-1.0
157,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,one,CARDINAL,-0.5024194717407227,-1.0
158,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,two,CARDINAL,-0.38507550954818726,-1.0
159,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,one,CARDINAL,-0.5024194717407227,-1.0
160,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,two,CARDINAL,-0.38507550954818726,-1.0
161,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,four,CARDINAL,-0.2630537748336792,-1.0
162,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,one,CARDINAL,-0.5024194717407227,-1.0
163,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,two,CARDINAL,-0.38507550954818726,-1.0
164,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,2,Clark Street,FAC,-0.001034442917443812,-1.0
165,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,2,Century Mall,FAC,0.316063791513443,-1.0
166,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,the Gold Coast,LOC,-1.0,0.19271886348724365
167,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,Michigan Avenue,FAC,-1.0,0.020891502499580383
168,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,late at night,TIME,-1.0,-0.08716989308595657
169,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,iHome,ORG,-1.0,-0.09727046638727188
170,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,Michigan Avenue,FAC,-1.0,0.020891502499580383
171,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,Navy Pier,FAC,-1.0,0.31937679648399353
172,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,Hancock Tower,FAC,-1.0,0.17720888555049896
173,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,the Sears Tower,FAC,-1.0,0.2804774343967438
174,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,TV's,ORG,-1.0,-0.10073217749595642
175,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,0,Singapore,GPE,-0.24562281370162964,-1.0
176,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,2,every penny,MONEY,-0.3202899098396301,-1.0
177,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,2,those rainy days,DATE,-0.26507309079170227,-1.0
178,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,2,afternoon,TIME,-0.34697774052619934,-1.0
179,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,0,the Orchard Road,FAC,-1.0,0.20698904991149902
180,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,0,afternoon,TIME,-1.0,-0.4243678152561188
181,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,1,Singapore,GPE,-1.0,-0.2944203317165375
182,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,1,afternoon,TIME,-1.0,-0.4243678152561188
183,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,Singapore,GPE,-1.0,-0.2944203317165375
184,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,Champagne,PERSON,-1.0,-0.003383474890142679
185,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,the Eggs Benedict,PRODUCT,-1.0,-0.1701742559671402
186,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,afternoon,TIME,-1.0,-0.4243678152561188
187,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,the day of the week,DATE,-1.0,-0.16551797091960907
188,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,0,Eaton Centre,ORG,0.17862972617149353,-1.0
189,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,0,Yonge Street,FAC,0.06713759154081345,-1.0
190,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,The Grand Hotel,FAC,0.5809621214866638,-1.0
191,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,Toronto,GPE,-0.809998631477356,-1.0
192,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,the Eaton Centre,FAC,0.21021997928619385,-1.0
193,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,Yonge Street,FAC,0.06713759154081345,-1.0
194,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,19.00,MONEY,-0.3883224427700043,-1.0
195,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,The Grand Hotel,FAC,0.5809621214866638,-1.0
196,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,-0.809998631477356,-1.0
197,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,-0.809998631477356,-1.0
198,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,the Eaton Centre,ORG,0.21021997928619385,-1.0
199,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Yonge Street,FAC,0.06713759154081345,-1.0
200,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,0,one,CARDINAL,-1.0,-0.3051535189151764
201,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,Toronto,GPE,-1.0,-0.8119473457336426
202,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,One,CARDINAL,-1.0,-0.2854708135128021
203,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,2,16,MONEY,-1.0,-0.3349171280860901
204,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,the morning,TIME,-0.30320051312446594,-1.0
205,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,all day,DATE,-0.5001339316368103,-1.0
206,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,Rock Bottom Brewery,FAC,0.08119895309209824,-1.0
207,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,night,TIME,-0.4485242962837219,-1.0
208,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,9am,TIME,-0.3647933602333069,-1.0
209,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,6AM,CARDINAL,-0.30219537019729614,-1.0
210,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,10AM,TIME,-0.3040047883987427,-1.0
211,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,24 hours,TIME,-0.4574422836303711,-1.0
212,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,the Rock Bottom Brewery,FAC,0.030425110831856728,-1.0
213,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,about 9 AM,TIME,-0.35778507590293884,-1.0
214,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,0,Chicago,GPE,-1.0,-0.7695186138153076
215,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Hyatt,ORG,-1.0,0.2894424796104431
216,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Michigan Avenue,FAC,-1.0,0.08290711045265198
217,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Grant Park,GPE,-1.0,0.06150393933057785
218,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Navy Pier,FAC,-1.0,0.2587306797504425
219,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,4,MONEY,-1.0,-0.32215258479118347
220,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,2,Hyatt,ORG,-1.0,0.2894424796104431
