,entity_pair,split,entity_a_name,entity_b_name,summary_type,summary_no,mention,ent_type,similarity_a,similarity_b
187,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,the day of the week,DATE,-1.0,-0.16211193799972534
188,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,0,Eaton Centre,ORG,0.14023487269878387,-1.0
189,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,0,Yonge Street,FAC,0.07100312411785126,-1.0
190,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,The Grand Hotel,FAC,0.46158739924430847,-1.0
191,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,Toronto,GPE,-0.9797031283378601,-1.0
192,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,the Eaton Centre,FAC,0.18408313393592834,-1.0
193,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,Yonge Street,FAC,0.07100312411785126,-1.0
194,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,19.00,MONEY,-0.40002161264419556,-1.0
195,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,The Grand Hotel,FAC,0.46158739924430847,-1.0
196,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,-0.9797031283378601,-1.0
197,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,-0.9797031283378601,-1.0
198,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,the Eaton Centre,ORG,0.18408313393592834,-1.0
199,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Yonge Street,FAC,0.07100312411785126,-1.0
200,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,0,one,CARDINAL,-1.0,-0.32705801725387573
201,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,Toronto,GPE,-1.0,-0.9141321778297424
202,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,One,CARDINAL,-1.0,-0.28361669182777405
203,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,2,16,MONEY,-1.0,-0.298890084028244
204,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,the morning,TIME,-0.31460312008857727,-1.0
205,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,all day,DATE,-0.4632855951786041,-1.0
206,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,Rock Bottom Brewery,FAC,0.03963152691721916,-1.0
207,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,night,TIME,-0.4239037334918976,-1.0
208,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,9am,TIME,-0.3287819027900696,-1.0
209,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,6AM,CARDINAL,-0.3058261275291443,-1.0
210,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,10AM,TIME,-0.2878919243812561,-1.0
211,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,24 hours,TIME,-0.4176810681819916,-1.0
212,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,the Rock Bottom Brewery,FAC,0.009296848438680172,-1.0
213,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,about 9 AM,TIME,-0.3207547962665558,-1.0
214,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,0,Chicago,GPE,-1.0,-0.8767701983451843
215,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Hyatt,ORG,-1.0,0.13112877309322357
216,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Michigan Avenue,FAC,-1.0,0.04608321934938431
217,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Grant Park,GPE,-1.0,0.03940711170434952
218,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Navy Pier,FAC,-1.0,0.022319933399558067
219,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,4,MONEY,-1.0,-0.32644420862197876
220,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,2,Hyatt,ORG,-1.0,0.13112877309322357
