,entity_pair,split,entity_a_name,entity_b_name,summary_type,summary_no,mention,ent_type,similarity_a,similarity_b
31,1,train,Hotel Playa del Karma,Mahekal Beach Resort,refs_b,2,one,CARDINAL,-1.0,-0.33934730291366577
32,1,train,Hotel Playa del Karma,Mahekal Beach Resort,refs_b,2,Cancun,GPE,-1.0,0.06593023240566254
33,1,train,Hotel Playa del Karma,Mahekal Beach Resort,refs_b,2,only 45 minutes,TIME,-1.0,-0.3220786154270172
34,1,train,Hotel Playa del Karma,Mahekal Beach Resort,refs_b,2,5th Avenue,FAC,-1.0,0.11644446849822998
35,1,train,Hotel Playa del Karma,Mahekal Beach Resort,refs_b,2,all hours of the day,TIME,-1.0,-0.25155675411224365
36,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_a,1,the Grand Canal,FAC,0.022175056859850883,-1.0
37,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_a,1,St. Lucia,GPE,0.11250367015600204,-1.0
38,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_a,1,the summer,DATE,-0.22425095736980438,-1.0
39,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_a,2,one,CARDINAL,-0.3340875506401062,-1.0
40,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_b,1,the Saint Giorgio Maggiore,FAC,-1.0,0.10930624604225159
41,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_b,1,St. Mark's,ORG,-1.0,-0.0076987408101558685
42,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_b,2,the St Giorgio maggiore church island,FAC,-1.0,0.1379532665014267
43,2,train,Hotel Abbazia,Savoia & Jolanda Hotel,refs_b,2,St Marks Square,FAC,-1.0,-0.03593416139483452
44,3,train,Apollo Hotel,Raffaello Hotel,refs_a,0,Colosseum,ORG,0.10758199542760849,-1.0
45,3,train,Apollo Hotel,Raffaello Hotel,refs_a,0,ten minute,TIME,-0.27765288949012756,-1.0
46,3,train,Apollo Hotel,Raffaello Hotel,refs_a,0,English,LANGUAGE,-0.27021849155426025,-1.0
47,3,train,Apollo Hotel,Raffaello Hotel,refs_a,1,Apollo,ORG,0.043879538774490356,-1.0
48,3,train,Apollo Hotel,Raffaello Hotel,refs_a,1,Rome,GPE,-0.9857471585273743,-1.0
49,3,train,Apollo Hotel,Raffaello Hotel,refs_a,1,around seven minutes,TIME,-0.3791522979736328,-1.0
50,3,train,Apollo Hotel,Raffaello Hotel,refs_a,1,around fifteen minutes,TIME,-0.3825138211250305,-1.0
51,3,train,Apollo Hotel,Raffaello Hotel,refs_a,1,the Trevi Fountain,FAC,0.0496804304420948,-1.0
52,3,train,Apollo Hotel,Raffaello Hotel,refs_a,1,English,LANGUAGE,-0.27021849155426025,-1.0
53,3,train,Apollo Hotel,Raffaello Hotel,refs_a,2,Rome,GPE,-0.9857471585273743,-1.0
54,3,train,Apollo Hotel,Raffaello Hotel,refs_a,2,three,CARDINAL,-0.4264734983444214,-1.0
55,3,train,Apollo Hotel,Raffaello Hotel,refs_a,2,7-minute,TIME,-0.26454880833625793,-1.0
56,3,train,Apollo Hotel,Raffaello Hotel,refs_a,2,Colosseum,FAC,0.10758199542760849,-1.0
57,3,train,Apollo Hotel,Raffaello Hotel,refs_a,2,English,LANGUAGE,-0.27021849155426025,-1.0
58,3,train,Apollo Hotel,Raffaello Hotel,refs_b,0,Rome,GPE,-1.0,-0.9468346238136292
59,3,train,Apollo Hotel,Raffaello Hotel,refs_b,1,three,CARDINAL,-1.0,-0.20639553666114807
60,3,train,Apollo Hotel,Raffaello Hotel,refs_b,1,Continental,NORP,-1.0,-0.17966488003730774
61,3,train,Apollo Hotel,Raffaello Hotel,refs_b,2,The Raffaello Hotel,ORG,-1.0,0.9073742628097534
62,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,0,Indian Point,LOC,0.3683178424835205,-1.0
63,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,0,only one,CARDINAL,-0.5545904636383057,-1.0
64,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,0,all night,TIME,-0.47421208024024963,-1.0
65,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,1,2,CARDINAL,-0.4064328670501709,-1.0
66,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,1,Strip,LOC,-0.2356625497341156,-1.0
67,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,1,One,CARDINAL,-0.4523012042045593,-1.0
68,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_a,1,all night,TIME,-0.47421208024024963,-1.0
69,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_b,2,Chateau,ORG,-1.0,0.19398252665996552
70,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_b,2,one,CARDINAL,-1.0,-0.3826715052127838
71,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_b,2,Spring Break,EVENT,-1.0,-0.1053198054432869
72,4,train,Village At Indian Point,Chateau on the Lake Resort & Spa,refs_b,2,a good night,TIME,-1.0,-0.18487243354320526
73,5,train,Hotel Victoria,One King West Hotel & Residence,refs_a,0,Apple TV,ORG,-0.044122353196144104,-1.0
74,5,train,Hotel Victoria,One King West Hotel & Residence,refs_a,0,second,ORDINAL,-0.4595414400100708,-1.0
75,5,train,Hotel Victoria,One King West Hotel & Residence,refs_a,1,Apple TV,ORG,-0.044122353196144104,-1.0
76,5,train,Hotel Victoria,One King West Hotel & Residence,refs_a,1,the morning,TIME,-0.31714916229248047,-1.0
77,5,train,Hotel Victoria,One King West Hotel & Residence,refs_a,1,One,CARDINAL,-0.49615150690078735,-1.0
78,5,train,Hotel Victoria,One King West Hotel & Residence,refs_a,1,second,ORDINAL,-0.4595414400100708,-1.0
79,5,train,Hotel Victoria,One King West Hotel & Residence,refs_b,2,30,MONEY,-1.0,-0.3333105146884918
80,5,train,Hotel Victoria,One King West Hotel & Residence,refs_comm,2,the Eaton Centre,FAC,0.18914610147476196,0.03646457567811012
81,6,train,Gladstone Hotel,Delta Chelsea,refs_a,1,Queen St West,LOC,0.22209382057189941,-1.0
82,6,train,Gladstone Hotel,Delta Chelsea,refs_a,2,The Gladstone Hotel Toronto,ORG,0.8146206140518188,-1.0
83,6,train,Gladstone Hotel,Delta Chelsea,refs_a,2,Gladstone,ORG,0.30979835987091064,-1.0
84,6,train,Gladstone Hotel,Delta Chelsea,refs_a,2,the 20th century,DATE,0.1218089610338211,-1.0
85,6,train,Gladstone Hotel,Delta Chelsea,refs_b,1,Toronto,GPE,-1.0,-0.8817406892776489
86,6,train,Gladstone Hotel,Delta Chelsea,refs_b,1,the Eaton Centre,ORG,-1.0,-0.20438985526561737
87,6,train,Gladstone Hotel,Delta Chelsea,refs_b,1,around 25 minutes',TIME,-1.0,-0.4960643947124481
88,6,train,Gladstone Hotel,Delta Chelsea,refs_b,1,the CN Tower,FAC,-1.0,-0.23882845044136047
89,6,train,Gladstone Hotel,Delta Chelsea,refs_b,2,Toronto,GPE,-1.0,-0.8817406892776489
90,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_a,0,St. Charles,GPE,-0.0944981575012207,-1.0
91,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_a,0,the Garden District,LOC,0.13102072477340698,-1.0
92,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_a,0,the French Quarter,EVENT,0.027251947671175003,-1.0
93,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_a,2,a good night,TIME,-0.3245009779930115,-1.0
94,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_b,1,night,TIME,-1.0,-0.32111507654190063
95,7,train,Avenue Plaza Resort,Royal Sonesta Hotel New Orleans,refs_b,1,the early morning,TIME,-1.0,-0.1595492959022522
96,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,0,Venice,GPE,-0.9522094130516052,-1.0
97,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,0,the day,DATE,-0.4297536611557007,-1.0
98,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,1,Venice,GPE,-0.9522094130516052,-1.0
99,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,1,Venice,GPE,-0.9522094130516052,-1.0
100,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,1,Continental,NORP,-0.3476833701133728,-1.0
101,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,2,Venice,GPE,-0.9522094130516052,-1.0
102,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_a,2,Venice,GPE,-0.9522094130516052,-1.0
103,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,0,only a few minutes,TIME,-1.0,-0.3418368995189667
104,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,Vaporetto,PRODUCT,-1.0,0.021233782172203064
105,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,St. Mark's,FAC,-1.0,-0.022005777806043625
106,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,about an hour's,TIME,-1.0,-0.3310678005218506
107,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,just 15 minutes,TIME,-1.0,-0.34854573011398315
108,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,1,Brucinellis,PRODUCT,-1.0,-0.11663651466369629
109,8,train,Locanda Sant'Agostin,BEST WESTERN Hotel Olimpia,refs_b,2,waterbus,ORG,-1.0,-0.1325710117816925
110,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,0,Italian,NORP,-0.9050053358078003,-1.0
111,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,1,Waikiki,GPE,0.03805594518780708,-1.0
112,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,1,first,ORDINAL,-0.2582773268222809,-1.0
113,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,1,Pearl Harbor,LOC,-0.01020954828709364,-1.0
114,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_a,2,two,CARDINAL,-0.17541247606277466,-1.0
115,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_b,0,fourth,ORDINAL,-1.0,-0.30844202637672424
116,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_b,0,three nights,DATE,-1.0,-0.21380655467510223
117,9,train,Outrigger Reef on the Beach,Queen Kapiolani Hotel,refs_b,0,every single day,DATE,-1.0,-0.3674246072769165
118,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,0,Dam Square,FAC,0.016860289499163628,-1.0
119,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,0,Anne Franks House,PERSON,0.1783522218465805,-1.0
120,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,1,Amsterdam,GPE,-0.06679476052522659,-1.0
121,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,1,"Leidslein, Dam Square",FAC,0.041129495948553085,-1.0
122,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,1,Anne Frank's,PERSON,-0.08615179359912872,-1.0
123,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Leidsplein,GPE,0.09874013066291809,-1.0
124,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Herengeraacht,GPE,-0.006221867632120848,-1.0
125,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,the Dam Square,FAC,0.03729468584060669,-1.0
126,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Anne Frank's,PERSON,-0.08615179359912872,-1.0
127,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_a,2,Central Amsterdam,GPE,0.03417659550905228,-1.0
128,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,0,Metro,FAC,-1.0,-0.9843010902404785
129,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,0,Central Station,FAC,-1.0,-0.038023125380277634
130,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,0,Apple TV,ORG,-1.0,-0.1750769466161728
131,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,1,Apple TV,ORG,-1.0,-0.1750769466161728
132,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,2,Metro,FAC,-1.0,-0.9843010902404785
133,10,train,Rembrandt Classic Hotel,Doubletree by Hilton Hotel Amsterdam Centraal Station,refs_b,2,Apple TV,ORG,-1.0,-0.1750769466161728
134,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,0,midnight,TIME,-0.09190259128808975,-1.0
135,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,Hotel le Marais,FAC,0.9164415597915649,-1.0
136,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,only 1/2,CARDINAL,-0.27301010489463806,-1.0
137,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,Bourbon Street,FAC,0.27867916226387024,-1.0
138,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,1,midnight,TIME,-0.09190259128808975,-1.0
139,11,train,Hotel Le Marais,Ambassador Hotel,refs_a,2,evening,TIME,-0.18396630883216858,-1.0
140,11,train,Hotel Le Marais,Ambassador Hotel,refs_b,1,New Orleans,GPE,-1.0,0.04528003931045532
141,11,train,Hotel Le Marais,Ambassador Hotel,refs_b,1,New Orleans,GPE,-1.0,0.04528003931045532
142,11,train,Hotel Le Marais,Ambassador Hotel,refs_comm,0,the French Quarter,EVENT,0.4020915925502777,0.12016194313764572
143,11,train,Hotel Le Marais,Ambassador Hotel,refs_comm,1,the French Quarter,EVENT,0.4020915925502777,0.12016194313764572
144,11,train,Hotel Le Marais,Ambassador Hotel,refs_comm,2,the French Quarter,EVENT,0.4020915925502777,0.12016194313764572
145,12,train,Hotel River,Ambasciatori Hotel,refs_a,0,European,NORP,-0.1593848317861557,-1.0
146,12,train,Hotel River,Ambasciatori Hotel,refs_a,0,the River Arno,LOC,-0.11134475469589233,-1.0
147,12,train,Hotel River,Ambasciatori Hotel,refs_a,1,Arno,PERSON,-0.4485603868961334,-1.0
148,12,train,Hotel River,Ambasciatori Hotel,refs_a,2,Arno,PERSON,-0.4485603868961334,-1.0
149,12,train,Hotel River,Ambasciatori Hotel,refs_b,0,Florence,GPE,-1.0,-0.9077304601669312
150,12,train,Hotel River,Ambasciatori Hotel,refs_b,0,Fiosole,PRODUCT,-1.0,0.16170118749141693
151,12,train,Hotel River,Ambasciatori Hotel,refs_b,0,Michelangelo,PERSON,-1.0,0.026631340384483337
152,12,train,Hotel River,Ambasciatori Hotel,refs_b,2,Fiosole,PRODUCT,-1.0,0.16170118749141693
153,12,train,Hotel River,Ambasciatori Hotel,refs_b,2,Michelangelo,PERSON,-1.0,0.026631340384483337
154,12,train,Hotel River,Ambasciatori Hotel,refs_b,2,Florence,PERSON,-1.0,-0.9077304601669312
155,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,Lincoln Park,GPE,0.08584962785243988,-1.0
156,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,Clark Street,FAC,-0.06330066919326782,-1.0
157,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,one,CARDINAL,-0.6333668231964111,-1.0
158,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,0,two,CARDINAL,-0.500433087348938,-1.0
159,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,one,CARDINAL,-0.6333668231964111,-1.0
160,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,two,CARDINAL,-0.500433087348938,-1.0
161,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,four,CARDINAL,-0.44281139969825745,-1.0
162,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,one,CARDINAL,-0.6333668231964111,-1.0
163,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,1,two,CARDINAL,-0.500433087348938,-1.0
164,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,2,Clark Street,FAC,-0.06330066919326782,-1.0
165,13,train,Days Inn Chicago,The Talbott Hotel,refs_a,2,Century Mall,FAC,0.16453205049037933,-1.0
166,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,the Gold Coast,LOC,-1.0,0.10762345045804977
167,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,Michigan Avenue,FAC,-1.0,0.002125364728271961
168,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,late at night,TIME,-1.0,-0.4342864155769348
169,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,1,iHome,ORG,-1.0,-0.12683378159999847
170,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,Michigan Avenue,FAC,-1.0,0.002125364728271961
171,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,Navy Pier,FAC,-1.0,-0.10166092962026596
172,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,Hancock Tower,FAC,-1.0,0.11162976175546646
173,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,the Sears Tower,FAC,-1.0,0.18588131666183472
174,13,train,Days Inn Chicago,The Talbott Hotel,refs_b,2,TV's,ORG,-1.0,-0.22794751822948456
175,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,0,Singapore,GPE,-0.5568341016769409,-1.0
176,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,2,every penny,MONEY,-0.4203275740146637,-1.0
177,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,2,those rainy days,DATE,-0.5143608450889587,-1.0
178,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_a,2,afternoon,TIME,-0.42886728048324585,-1.0
179,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,0,the Orchard Road,FAC,-1.0,0.1248570904135704
180,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,0,afternoon,TIME,-1.0,-0.33016014099121094
181,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,1,Singapore,GPE,-1.0,-0.37426966428756714
182,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,1,afternoon,TIME,-1.0,-0.33016014099121094
183,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,Singapore,GPE,-1.0,-0.37426966428756714
184,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,Champagne,PERSON,-1.0,0.029383111745119095
185,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,the Eggs Benedict,PRODUCT,-1.0,-0.04988863691687584
186,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,afternoon,TIME,-1.0,-0.33016014099121094
187,14,train,Raffles Hotel Singapore,Shangri-La Hotel,refs_b,2,the day of the week,DATE,-1.0,-0.1680770367383957
188,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,0,Eaton Centre,ORG,0.09764216095209122,-1.0
189,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,0,Yonge Street,FAC,0.06737354397773743,-1.0
190,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,The Grand Hotel,FAC,0.3545782268047333,-1.0
191,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,Toronto,GPE,-1.0209414958953857,-1.0
192,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,the Eaton Centre,FAC,0.15270201861858368,-1.0
193,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,Yonge Street,FAC,0.06737354397773743,-1.0
194,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,19.00,MONEY,-0.42213407158851624,-1.0
195,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,The Grand Hotel,FAC,0.3545782268047333,-1.0
196,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,-1.0209414958953857,-1.0
197,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,-1.0209414958953857,-1.0
198,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,the Eaton Centre,ORG,0.15270201861858368,-1.0
199,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Yonge Street,FAC,0.06737354397773743,-1.0
200,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,0,one,CARDINAL,-1.0,-0.35776516795158386
201,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,Toronto,GPE,-1.0,-0.9659378528594971
202,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,One,CARDINAL,-1.0,-0.29208698868751526
203,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,2,16,MONEY,-1.0,-0.27069059014320374
204,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,the morning,TIME,-0.33588165044784546,-1.0
205,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,all day,DATE,-0.4347449243068695,-1.0
206,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,Rock Bottom Brewery,FAC,-0.006205704528838396,-1.0
207,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,night,TIME,-0.40961751341819763,-1.0
208,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,9am,TIME,-0.3007471263408661,-1.0
209,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,6AM,CARDINAL,-0.31977880001068115,-1.0
210,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,10AM,TIME,-0.28186652064323425,-1.0
211,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,24 hours,TIME,-0.3854079842567444,-1.0
212,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,the Rock Bottom Brewery,FAC,-0.01868596114218235,-1.0
213,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,about 9 AM,TIME,-0.2914692759513855,-1.0
214,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,0,Chicago,GPE,-1.0,-0.9355105757713318
215,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Hyatt,ORG,-1.0,0.00029562137206085026
216,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Michigan Avenue,FAC,-1.0,0.004359551705420017
217,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Grant Park,GPE,-1.0,0.010742555372416973
218,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Navy Pier,FAC,-1.0,-0.14825473725795746
219,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,4,MONEY,-1.0,-0.3411811888217926
220,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,2,Hyatt,ORG,-1.0,0.00029562137206085026
