,entity_pair,split,entity_a_name,entity_b_name,summary_type,summary_no,mention,ent_type,similarity_a,similarity_b
194,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,1,19.00,MONEY,0.09274150895229068,-1.0
195,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,The Grand Hotel,FAC,0.7812848364108187,-1.0
196,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,0.7380064400955284,-1.0
197,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Toronto,GPE,0.7380064400955284,-1.0
198,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,the Eaton Centre,ORG,0.5148392740331595,-1.0
199,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_a,2,Yonge Street,FAC,0.4996308825566786,-1.0
200,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,0,one,CARDINAL,-1.0,0.1537655562346347
201,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,Toronto,GPE,-1.0,0.5300492756257406
202,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,1,One,CARDINAL,-1.0,0.24637248237040604
203,15,train,Grand Hotel Toronto,The Fairmont Royal York,refs_b,2,16,MONEY,-1.0,0.06724096831216664
204,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,the morning,TIME,0.022378825250393388,-1.0
205,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,all day,DATE,-0.12315880359594354,-1.0
206,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,0,Rock Bottom Brewery,FAC,0.5034863175566096,-1.0
207,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,night,TIME,0.01030744390645528,-1.0
208,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,1,9am,TIME,0.1274180063624191,-1.0
209,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,6AM,CARDINAL,0.07740448214831133,-1.0
210,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,10AM,TIME,0.09593955993290852,-1.0
211,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,24 hours,TIME,0.11211157310067742,-1.0
212,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,the Rock Bottom Brewery,FAC,0.40463592322067854,-1.0
213,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_a,2,about 9 AM,TIME,0.1811957428803953,-1.0
214,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,0,Chicago,GPE,-1.0,0.8283940674188206
215,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Hyatt,ORG,-1.0,0.6544359909352393
216,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Michigan Avenue,FAC,-1.0,0.5360840442719336
217,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Grant Park,GPE,-1.0,0.4418761667963397
218,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,Navy Pier,FAC,-1.0,0.25718976130771865
219,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,1,4,MONEY,-1.0,0.06853218495865278
220,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_b,2,Hyatt,ORG,-1.0,0.6544359909352393
221,16,train,Hampton Inn & Suites Chicago - Downtown,Hyatt Regency Chicago,refs_comm,2,Michigan Avenue,FAC,0.503858093395635,0.5360840442719336
222,17,train,XV Beacon,Hyatt Regency Boston,refs_a,1,One,CARDINAL,0.0734376315407306,-1.0
